Order_ID,Date,Month,Quarter,Product,Category,City,Units_Sold,Cost_Per_Unit,Selling_Price_Per_Unit,Discount_Pct,Total_Cost,Revenue,Profit,Profit_Margin_Pct,Stock_Available,Stock_Status,Customer_Type,Sales_Rep,Payment_Mode,Rating,Profit_Status,Discount_Category
TZ1570,2024-08-28,August,Q3,Monitor,Display,Chennai,10,19213,27843,15,192130,221282.24,29152.24,13.17,72,Adequate,Loyal,Meera,Cash,4.6,Profitable,Medium Discount
TZ1571,2024-12-29,December,Q4,Refrigerator,Appliances,Chennai,1,48337,44323,5,48337,46528.07,-1808.93,-3.89,38,Adequate,New,Amit,UPI,3.6,Loss,Low Discount
TZ1572,2023-04-22,April,Q2,Washing Machine,Appliances,Hyderabad,4,25728,51394,5,102912,146472.9,43560.9,29.74,15,Low,New,Priya,EMI,4.9,Profitable,Low Discount
TZ1573,2024-10-13,October,Q4,Laptop,Computing,Delhi,3,64686,79816,10,194058,308169.58,114111.58,37.03,34,Adequate,Loyal,Vikram,UPI,3.8,Profitable,Low Discount
TZ1574,2024-11-28,November,Q4,LED TV,Display,Bangalore,10,59535,39958,25,595350,389590.5,-205759.5,-52.81,141,Overstocked,Returning,Rahul,EMI,3,Loss,High Discount
TZ1575,2024-06-06,June,Q2,Monitor,Display,Delhi,14,17639,12045,20,246946,148394.4,-98551.6,-66.41,120,Overstocked,New,Rahul,EMI,3.8,Loss,Medium Discount
TZ1576,2024-01-03,January,Q1,Desktop PC,Computing,Bangalore,1,40416,60292,15,40416,51248.2,10832.2,21.14,50,Adequate,Returning,Meera,UPI,4.1,Profitable,Medium Discount
TZ1577,2024-03-21,March,Q1,Bluetooth Speaker,Audio,Delhi,11,2420,9280,5,26620,106673.6,80053.6,75.05,22,Low,Loyal,Sneha,Debit Card,4.8,Profitable,Low Discount
TZ1578,2023-06-07,June,Q2,Smartwatch,Mobile,Delhi,3,3190,5175,0,9570,17077.5,7507.5,43.96,6,Critical,Loyal,Sneha,UPI,5,Profitable,No Discount
TZ1579,2023-05-20,May,Q2,Desktop PC,Computing,Delhi,7,54886,71611,15,384202,468694,84492,18.03,49,Adequate,New,Sneha,EMI,4.1,Profitable,Medium Discount
TZ1580,2024-04-05,April,Q2,Monitor,Display,Bangalore,4,14088,23918,30,56352,66970.4,10618.4,15.86,50,Adequate,Loyal,Sneha,Credit Card,3.7,Profitable,High Discount
TZ1581,2023-10-03,October,Q4,Monitor,Display,Hyderabad,10,20024,11096,10,200240,97367.4,-102872.6,-105.65,122,Overstocked,Returning,Meera,Debit Card,3.7,Loss,Low Discount
TZ1582,2024-05-08,May,Q2,Air Conditioner,Appliances,Mumbai,2,59498,50312,20,118996,96599.04,-22396.96,-23.19,43,Adequate,New,Vikram,EMI,3.1,Loss,Medium Discount
TZ1583,2024-04-28,April,Q2,Washing Machine,Appliances,Mumbai,5,41152,56986,15,205760,290628.6,84868.6,29.2,49,Adequate,New,Amit,EMI,4.7,Profitable,Medium Discount
TZ1584,2024-04-25,April,Q2,Headphones,Audio,Hyderabad,15,9187,11403,10,137805,115455.38,-22349.62,-19.36,36,Adequate,Returning,Amit,Debit Card,3.8,Loss,Low Discount
TZ1585,2024-12-12,December,Q4,Refrigerator,Appliances,Bangalore,5,35068,27025,20,175340,140530,-34810,-24.77,47,Adequate,New,Vikram,Cash,3.7,Loss,Medium Discount
TZ1586,2023-10-26,October,Q4,Air Conditioner,Appliances,Hyderabad,1,43796,63769,5,43796,59066.04,15270.04,25.85,18,Low,Loyal,Rahul,Debit Card,3.9,Profitable,Low Discount
TZ1587,2024-09-22,September,Q3,Smartwatch,Mobile,Bangalore,14,7209,4232,0,100926,59248,-41678,-70.34,7,Critical,Loyal,Meera,Credit Card,4.5,Loss,No Discount
TZ1588,2024-01-14,January,Q1,Tablet,Computing,Bangalore,4,27889,20924,0,111556,83696,-27860,-33.29,31,Adequate,New,Priya,EMI,4.9,Loss,No Discount
TZ1589,2023-06-07,June,Q2,Headphones,Audio,Chennai,13,7777,5898,15,101101,55396.96,-45704.04,-82.5,56,Adequate,Loyal,Priya,Credit Card,4.4,Loss,Medium Discount
TZ1590,2023-12-20,December,Q4,Laptop,Computing,Bangalore,2,38442,55983,15,76884,123722.43,46838.43,37.86,35,Adequate,Returning,Amit,UPI,4.6,Profitable,Medium Discount
TZ1591,2024-06-29,June,Q2,Smartphone,Mobile,Chennai,11,31121,35563,15,342331,282636.94,-59694.06,-21.12,10,Low,New,Vikram,UPI,3.5,Loss,Medium Discount
TZ1592,2024-04-04,April,Q2,Monitor,Display,Bangalore,9,9344,13190,30,84096,83097,-999,-1.2,131,Overstocked,Returning,Sneha,EMI,3.9,Loss,High Discount
TZ1593,2023-10-07,October,Q4,LED TV,Display,Bangalore,5,21440,36734,30,107200,167139.7,59939.7,35.86,100,Adequate,Returning,Meera,Credit Card,3.7,Profitable,High Discount
TZ1594,2024-08-25,August,Q3,Smartphone,Mobile,Hyderabad,6,30207,21791,10,181242,97078.91,-84163.09,-86.7,19,Low,New,Meera,Cash,4.7,Loss,Low Discount
TZ1595,2023-01-13,January,Q1,Monitor,Display,Mumbai,9,11404,24612,20,102636,212647.68,110011.68,51.73,78,Adequate,Loyal,Amit,Debit Card,3.2,Profitable,Medium Discount
TZ1596,2023-01-25,January,Q1,Refrigerator,Appliances,Mumbai,1,32209,62281,5,32209,71000.34,38791.34,54.64,55,Adequate,New,Rahul,EMI,3.7,Profitable,Low Discount
TZ1597,2024-11-03,November,Q4,Washing Machine,Appliances,Hyderabad,2,44360,26264,10,88720,46093.32,-42626.68,-92.48,26,Adequate,Returning,Sneha,Cash,4.5,Loss,Low Discount
TZ1598,2023-10-11,October,Q4,Monitor,Display,Bangalore,5,13307,12424,20,66535,64604.8,-1930.2,-2.99,149,Overstocked,New,Sneha,UPI,3.3,Loss,Medium Discount
TZ1599,2023-03-03,March,Q1,Smartwatch,Mobile,Bangalore,3,10218,5137,15,30654,13099.35,-17554.65,-134.01,8,Critical,Loyal,Sneha,Credit Card,4.5,Loss,Medium Discount
TZ1600,2023-04-22,April,Q2,Tablet,Computing,Hyderabad,7,19156,35118,0,134092,184369.5,50277.5,27.27,38,Adequate,Loyal,Amit,Cash,3.6,Profitable,No Discount
TZ1601,2023-03-14,March,Q1,Refrigerator,Appliances,Bangalore,4,19229,55617,10,76916,200221.2,123305.2,61.58,51,Adequate,Loyal,Rahul,Cash,4.5,Profitable,Low Discount
TZ1602,2023-09-30,September,Q3,Tablet,Computing,Bangalore,7,30829,15121,15,215803,89969.95,-125833.05,-139.86,40,Adequate,Returning,Sneha,Cash,4.3,Loss,Medium Discount
TZ1603,2023-01-04,January,Q1,Monitor,Display,Chennai,2,19761,20926,20,39522,28459.36,-11062.64,-38.87,101,Overstocked,New,Meera,Cash,3.4,Loss,Medium Discount
TZ1604,2023-12-15,December,Q4,Desktop PC,Computing,Chennai,5,38311,43574,0,191555,240746.35,49191.35,20.43,34,Adequate,Loyal,Priya,Debit Card,4.5,Profitable,No Discount
TZ1605,2023-04-20,April,Q2,Washing Machine,Appliances,Bangalore,4,17780,47703,10,71120,171730.8,100610.8,58.59,18,Low,New,Priya,Cash,4.6,Profitable,Low Discount
TZ1606,2024-08-30,August,Q3,Smartphone,Mobile,Chennai,7,10064,45425,10,70448,267575.96,197127.96,73.67,17,Low,Loyal,Sneha,Cash,3.6,Profitable,Low Discount
TZ1607,2023-02-27,February,Q1,LED TV,Display,Mumbai,7,22745,33872,30,159215,199167.36,39952.36,20.06,108,Overstocked,Loyal,Vikram,Credit Card,3.7,Profitable,High Discount
TZ1608,2023-08-27,August,Q3,Desktop PC,Computing,Mumbai,3,57040,74849,0,171120,296402.04,125282.04,42.27,40,Adequate,Loyal,Rahul,Credit Card,4.6,Profitable,No Discount
TZ1609,2023-05-14,May,Q2,Laptop,Computing,Delhi,1,55141,98787,0,55141,108665.7,53524.7,49.26,39,Adequate,Loyal,Priya,EMI,3.6,Profitable,No Discount
TZ1610,2023-04-19,April,Q2,Desktop PC,Computing,Chennai,4,29135,45280,15,116540,130859.2,14319.2,10.94,31,Adequate,Loyal,Meera,UPI,4,Profitable,Medium Discount
TZ1611,2024-12-01,December,Q4,Refrigerator,Appliances,Hyderabad,2,39075,36974,5,78150,68494.33,-9655.67,-14.1,47,Adequate,New,Amit,Cash,3.7,Loss,Low Discount
TZ1612,2023-05-25,May,Q2,Monitor,Display,Delhi,12,20121,28134,15,241452,315663.48,74211.48,23.51,106,Overstocked,New,Vikram,Cash,3.7,Profitable,Medium Discount
TZ1613,2024-10-09,October,Q4,Refrigerator,Appliances,Chennai,2,19024,54913,5,38048,115289.84,77241.84,67,10,Low,New,Priya,Cash,4.6,Profitable,Low Discount
TZ1614,2024-08-30,August,Q3,Smartwatch,Mobile,Chennai,12,10798,15343,5,129576,163541.04,33965.04,20.77,8,Critical,New,Meera,Debit Card,4.3,Profitable,Low Discount
TZ1615,2024-02-26,February,Q1,Smartphone,Mobile,Delhi,10,30664,12465,5,306640,130259.25,-176380.75,-135.41,17,Low,Loyal,Rahul,Debit Card,4,Loss,Low Discount
TZ1616,2023-01-05,January,Q1,Bluetooth Speaker,Audio,Delhi,4,1962,3067,10,7848,12145.32,4297.32,35.38,58,Adequate,Loyal,Vikram,Credit Card,4.2,Profitable,Low Discount
TZ1617,2024-10-03,October,Q4,Washing Machine,Appliances,Delhi,3,16738,31695,5,50214,129172.97,78958.97,61.13,60,Adequate,New,Meera,UPI,4.2,Profitable,Low Discount
TZ1618,2023-06-13,June,Q2,Washing Machine,Appliances,Mumbai,1,36130,42867,15,36130,43724.34,7594.34,17.37,23,Low,Returning,Amit,Debit Card,4.4,Profitable,Medium Discount
TZ1619,2024-04-09,April,Q2,Laptop,Computing,Mumbai,1,70216,56526,5,70216,64439.64,-5776.36,-8.96,60,Adequate,New,Sneha,EMI,3.7,Loss,Low Discount
TZ1620,2023-08-29,August,Q3,Air Conditioner,Appliances,Chennai,5,46362,59463,10,231810,250190.57,18380.57,7.35,57,Adequate,Loyal,Amit,Credit Card,4.7,Profitable,Low Discount
TZ1621,2023-11-30,November,Q4,Smartphone,Mobile,Mumbai,4,32174,37039,5,128696,219567.19,90871.19,41.39,14,Low,New,Rahul,UPI,4.4,Profitable,Low Discount
TZ1622,2023-02-25,February,Q1,Monitor,Display,Delhi,4,22909,15834,25,91636,52252.2,-39383.8,-75.37,97,Adequate,New,Sneha,Credit Card,3.6,Loss,High Discount
TZ1623,2023-10-04,October,Q4,Smartphone,Mobile,Bangalore,3,9051,47268,0,27153,184345.2,157192.2,85.27,10,Low,New,Rahul,UPI,4.2,Profitable,No Discount
TZ1624,2023-06-25,June,Q2,LED TV,Display,Delhi,15,34343,59559,15,515145,835314.98,320169.98,38.33,131,Overstocked,Loyal,Priya,EMI,5,Profitable,Medium Discount
TZ1625,2023-08-24,August,Q3,Desktop PC,Computing,Chennai,8,39184,70769,15,313472,449949.3,136477.3,30.33,39,Adequate,Returning,Rahul,UPI,4.6,Profitable,Medium Discount
TZ1626,2023-09-10,September,Q3,Smartphone,Mobile,Bangalore,7,26987,24575,5,188909,163423.75,-25485.25,-15.59,20,Low,New,Sneha,Cash,3.6,Loss,Low Discount
TZ1627,2024-04-26,April,Q2,Air Conditioner,Appliances,Hyderabad,1,52898,66807,20,52898,40084.2,-12813.8,-31.97,40,Adequate,Loyal,Rahul,UPI,3.5,Loss,Medium Discount
TZ1628,2023-03-27,March,Q1,Bluetooth Speaker,Audio,Mumbai,12,6994,8162,5,83928,111656.16,27728.16,24.83,18,Low,Returning,Amit,Credit Card,4.5,Profitable,Low Discount
TZ1629,2023-04-03,April,Q2,Laptop,Computing,Chennai,5,45603,91091,15,228015,329066.24,101051.24,30.71,46,Adequate,Loyal,Vikram,Cash,5,Profitable,Medium Discount
TZ1630,2024-04-19,April,Q2,Tablet,Computing,Chennai,3,24137,35539,15,72411,77030.78,4619.78,6,55,Adequate,Loyal,Rahul,Cash,4.1,Profitable,Medium Discount
TZ1631,2024-12-08,December,Q4,LED TV,Display,Hyderabad,1,34437,47911,20,34437,37370.58,2933.58,7.85,139,Overstocked,Loyal,Vikram,EMI,3.8,Profitable,Medium Discount
TZ1632,2024-12-02,December,Q4,Desktop PC,Computing,Hyderabad,6,28592,65733,10,171552,346084.25,174532.25,50.43,13,Low,New,Sneha,Debit Card,4.2,Profitable,Low Discount
TZ1633,2023-02-11,February,Q1,LED TV,Display,Bangalore,3,57478,56620,10,172434,152874,-19560,-12.79,121,Overstocked,Loyal,Priya,Credit Card,5,Loss,Low Discount
TZ1634,2023-09-02,September,Q3,Bluetooth Speaker,Audio,Mumbai,11,4919,4937,5,54109,61909.98,7800.98,12.6,30,Adequate,Returning,Amit,EMI,4.5,Profitable,Low Discount
TZ1635,2023-10-11,October,Q4,Laptop,Computing,Mumbai,6,57624,74649,15,345744,593907.44,248163.44,41.78,42,Adequate,Loyal,Rahul,UPI,4.6,Profitable,Medium Discount
TZ1636,2024-11-25,November,Q4,Bluetooth Speaker,Audio,Bangalore,8,6086,7531,0,48688,78322.4,29634.4,37.84,22,Low,Returning,Rahul,Cash,4.1,Profitable,No Discount
TZ1637,2023-07-03,July,Q3,Smartwatch,Mobile,Mumbai,2,5699,8521,0,11398,22495.44,11097.44,49.33,6,Critical,Returning,Priya,Credit Card,4.3,Profitable,No Discount
TZ1638,2024-10-04,October,Q4,Laptop,Computing,Bangalore,7,79721,80483,5,558047,695775.53,137728.53,19.79,40,Adequate,Returning,Sneha,UPI,4.6,Profitable,Low Discount
TZ1639,2023-01-22,January,Q1,Smartwatch,Mobile,Delhi,2,3361,18283,5,6722,38211.47,31489.47,82.41,18,Low,Loyal,Amit,UPI,4.4,Profitable,Low Discount
TZ1640,2024-11-02,November,Q4,Washing Machine,Appliances,Bangalore,4,34443,53744,20,137772,223575.04,85803.04,38.38,39,Adequate,Returning,Vikram,Credit Card,3.9,Profitable,Medium Discount
TZ1641,2023-11-10,November,Q4,Tablet,Computing,Bangalore,4,27867,27186,10,111468,127230.48,15762.48,12.39,59,Adequate,New,Priya,Debit Card,3.9,Profitable,Low Discount
TZ1642,2023-06-20,June,Q2,Refrigerator,Appliances,Delhi,5,36693,34945,10,183465,172977.75,-10487.25,-6.06,55,Adequate,Loyal,Meera,Credit Card,3.7,Loss,Low Discount
TZ1643,2023-04-30,April,Q2,Laptop,Computing,Bangalore,3,63894,62066,10,191682,167578.2,-24103.8,-14.38,21,Low,New,Vikram,Cash,4.5,Loss,Low Discount
TZ1644,2023-12-19,December,Q4,Tablet,Computing,Bangalore,8,29690,20327,10,237520,190260.72,-47259.28,-24.84,17,Low,New,Sneha,UPI,4.7,Loss,Low Discount
TZ1645,2024-04-14,April,Q2,LED TV,Display,Delhi,1,50792,53253,20,50792,46862.64,-3929.36,-8.38,132,Overstocked,Loyal,Amit,UPI,3.9,Loss,Medium Discount
TZ1646,2024-08-10,August,Q3,Washing Machine,Appliances,Delhi,5,38872,47973,15,194360,246701.15,52341.15,21.22,54,Adequate,New,Meera,UPI,4.9,Profitable,Medium Discount
TZ1647,2023-05-23,May,Q2,Washing Machine,Appliances,Hyderabad,1,25095,20625,20,25095,12375,-12720,-102.79,49,Adequate,New,Sneha,Debit Card,3.1,Loss,Medium Discount
TZ1648,2023-02-26,February,Q1,Refrigerator,Appliances,Delhi,5,52500,37558,15,262500,175583.65,-86916.35,-49.5,22,Low,New,Rahul,EMI,4.8,Loss,Medium Discount
TZ1649,2024-11-24,November,Q4,Washing Machine,Appliances,Mumbai,5,27924,31743,20,139620,198076.32,58456.32,29.51,30,Adequate,Loyal,Vikram,EMI,3.9,Profitable,Medium Discount
TZ1650,2024-11-13,November,Q4,LED TV,Display,Chennai,3,43025,44224,25,129075,109951.92,-19123.08,-17.39,97,Adequate,New,Amit,Debit Card,3.4,Loss,High Discount
TZ1651,2024-04-01,April,Q2,Bluetooth Speaker,Audio,Mumbai,4,6962,8778,15,27848,35814.24,7966.24,22.24,38,Adequate,Returning,Priya,UPI,4.6,Profitable,Medium Discount
TZ1652,2024-02-29,February,Q1,Tablet,Computing,Hyderabad,2,16706,21808,10,33412,29440.8,-3971.2,-13.49,40,Adequate,Loyal,Amit,Cash,4.9,Loss,Low Discount
TZ1653,2024-08-27,August,Q3,Monitor,Display,Mumbai,1,21417,30932,20,21417,32664.19,11247.19,34.43,103,Overstocked,New,Vikram,UPI,3.7,Profitable,Medium Discount
TZ1654,2023-05-21,May,Q2,Smartphone,Mobile,Delhi,14,20509,28970,15,287126,379217.3,92091.3,24.28,3,Critical,Returning,Vikram,Debit Card,4.2,Profitable,Medium Discount
TZ1655,2024-04-19,April,Q2,Smartphone,Mobile,Mumbai,13,8080,20094,10,105040,282119.76,177079.76,62.77,11,Low,Loyal,Meera,UPI,3.7,Profitable,Low Discount
TZ1656,2024-11-12,November,Q4,Smartwatch,Mobile,Chennai,3,11059,18856,5,33177,59382.26,26205.26,44.13,2,Critical,New,Amit,UPI,5,Profitable,Low Discount
TZ1657,2023-03-10,March,Q1,Refrigerator,Appliances,Bangalore,5,49489,60065,20,247445,240260,-7185,-2.99,26,Adequate,Loyal,Meera,UPI,4,Loss,Medium Discount
TZ1658,2023-05-03,May,Q2,LED TV,Display,Hyderabad,12,52700,21149,20,632400,152272.8,-480127.2,-315.31,70,Adequate,Loyal,Rahul,Credit Card,3.3,Loss,Medium Discount
TZ1659,2024-12-10,December,Q4,Tablet,Computing,Bangalore,3,13733,23934,10,41199,84008.34,42809.34,50.96,36,Adequate,Loyal,Amit,Cash,3.9,Profitable,Low Discount
TZ1660,2024-06-26,June,Q2,Washing Machine,Appliances,Mumbai,5,21350,31009,5,106750,176751.3,70001.3,39.6,48,Adequate,New,Vikram,Debit Card,4.8,Profitable,Low Discount
TZ1661,2024-12-02,December,Q4,Smartwatch,Mobile,Bangalore,11,14435,15277,10,158785,196614.99,37829.99,19.24,5,Critical,Loyal,Vikram,Debit Card,4.7,Profitable,Low Discount
TZ1662,2023-01-14,January,Q1,Tablet,Computing,Hyderabad,5,24222,40519,15,121110,129154.31,8044.31,6.23,36,Adequate,Returning,Priya,Cash,3.8,Profitable,Medium Discount
TZ1663,2024-05-30,May,Q2,Smartphone,Mobile,Delhi,13,37394,46612,0,486122,666551.6,180429.6,27.07,15,Low,Returning,Rahul,Cash,4.7,Profitable,No Discount
TZ1664,2023-01-18,January,Q1,Headphones,Audio,Bangalore,5,7440,4277,15,37200,18177.25,-19022.75,-104.65,48,Adequate,Loyal,Amit,Credit Card,4.6,Loss,Medium Discount
TZ1665,2023-01-30,January,Q1,Air Conditioner,Appliances,Mumbai,2,33435,41329,10,66870,89270.64,22400.64,25.09,29,Adequate,New,Priya,Credit Card,5,Profitable,Low Discount
TZ1666,2024-03-11,March,Q1,Air Conditioner,Appliances,Mumbai,1,26232,63736,20,26232,61186.56,34954.56,57.13,12,Low,New,Rahul,Cash,3.8,Profitable,Medium Discount
TZ1667,2024-06-09,June,Q2,Refrigerator,Appliances,Mumbai,4,25793,39581,5,103172,180489.36,77317.36,42.84,14,Low,Returning,Meera,Cash,4.6,Profitable,Low Discount
TZ1668,2023-05-07,May,Q2,Refrigerator,Appliances,Delhi,5,31108,35109,15,155540,164134.58,8594.58,5.24,11,Low,New,Priya,Debit Card,4.9,Profitable,Medium Discount
TZ1669,2023-12-23,December,Q4,LED TV,Display,Delhi,14,47809,71170,30,669326,997376.38,328050.38,32.89,80,Adequate,Loyal,Vikram,Cash,3.1,Profitable,High Discount
TZ1670,2024-08-15,August,Q3,Laptop,Computing,Hyderabad,4,47553,63471,5,190212,198981.58,8769.58,4.41,58,Adequate,Loyal,Rahul,Cash,4.9,Profitable,Low Discount
TZ1671,2024-05-31,May,Q2,Air Conditioner,Appliances,Chennai,3,37132,60813,5,111396,147319.49,35923.49,24.38,21,Low,Returning,Sneha,UPI,3.8,Profitable,Low Discount
TZ1672,2023-08-22,August,Q3,Monitor,Display,Mumbai,13,18298,14050,25,237874,180823.5,-57050.5,-31.55,64,Adequate,Loyal,Priya,UPI,3.8,Loss,High Discount
TZ1673,2024-12-22,December,Q4,Smartwatch,Mobile,Hyderabad,12,3665,5347,10,43980,56303.91,12323.91,21.89,17,Low,New,Sneha,Debit Card,4.2,Profitable,Low Discount
TZ1674,2023-11-16,November,Q4,Washing Machine,Appliances,Chennai,2,33150,45691,15,66300,85830.54,19530.54,22.75,37,Adequate,New,Rahul,UPI,4.9,Profitable,Medium Discount
TZ1675,2024-01-12,January,Q1,Tablet,Computing,Mumbai,8,34023,18446,15,272184,150519.36,-121664.64,-80.83,38,Adequate,Loyal,Meera,Cash,3.7,Loss,Medium Discount
TZ1676,2024-02-09,February,Q1,Monitor,Display,Hyderabad,2,13528,12120,20,27056,14544,-12512,-86.03,75,Adequate,Returning,Priya,EMI,3.8,Loss,Medium Discount
TZ1677,2024-02-18,February,Q1,Desktop PC,Computing,Delhi,7,57709,50252,10,403963,348246.36,-55716.64,-16,58,Adequate,Loyal,Sneha,Debit Card,4.2,Loss,Low Discount
TZ1678,2024-09-09,September,Q3,Monitor,Display,Chennai,9,17138,14829,25,154242,85081.39,-69160.61,-81.29,63,Adequate,New,Amit,UPI,3.5,Loss,High Discount
TZ1679,2024-10-05,October,Q4,Tablet,Computing,Mumbai,2,13731,42207,0,27462,131685.84,104223.84,79.15,41,Adequate,Loyal,Rahul,Credit Card,4.1,Profitable,No Discount
TZ1680,2024-11-26,November,Q4,LED TV,Display,Delhi,5,55761,60844,10,278805,391531.14,112726.14,28.79,147,Overstocked,New,Meera,EMI,4.7,Profitable,Low Discount
TZ1681,2024-04-22,April,Q2,Smartphone,Mobile,Bangalore,11,24315,42129,10,267465,417077.1,149612.1,35.87,19,Low,Returning,Vikram,EMI,3.5,Profitable,Low Discount
TZ1682,2023-02-02,February,Q1,Monitor,Display,Mumbai,7,22749,20307,25,159243,127934.1,-31308.9,-24.47,106,Overstocked,Returning,Rahul,Cash,3.2,Loss,High Discount
TZ1683,2024-11-06,November,Q4,Smartwatch,Mobile,Delhi,8,10056,6203,10,80448,63866.09,-16581.91,-25.96,14,Low,Returning,Rahul,EMI,4.5,Loss,Low Discount
TZ1684,2024-11-06,November,Q4,Bluetooth Speaker,Audio,Hyderabad,10,4848,9297,5,48480,86113.46,37633.46,43.7,42,Adequate,New,Sneha,Debit Card,4.2,Profitable,Low Discount
TZ1685,2024-01-22,January,Q1,Refrigerator,Appliances,Bangalore,3,39003,27025,5,117009,77021.25,-39987.75,-51.92,47,Adequate,New,Priya,Debit Card,4,Loss,Low Discount
TZ1686,2024-08-20,August,Q3,Laptop,Computing,Bangalore,7,41379,73059,10,289653,506298.87,216645.87,42.79,32,Adequate,Returning,Amit,Cash,4.5,Profitable,Low Discount
TZ1687,2023-09-11,September,Q3,Smartphone,Mobile,Bangalore,10,10783,14292,10,107830,128628,20798,16.17,5,Critical,Returning,Priya,Cash,4.3,Profitable,Low Discount
TZ1688,2023-02-08,February,Q1,Headphones,Audio,Chennai,10,9933,8900,10,99330,68085,-31245,-45.89,11,Low,Loyal,Sneha,EMI,3.5,Loss,Low Discount
TZ1689,2023-11-21,November,Q4,Monitor,Display,Hyderabad,7,18565,28760,10,129955,176658.3,46703.3,26.44,112,Overstocked,New,Meera,Credit Card,4,Profitable,Low Discount
TZ1690,2024-05-29,May,Q2,Washing Machine,Appliances,Bangalore,2,35146,38629,15,70292,65669.3,-4622.7,-7.04,37,Adequate,New,Sneha,Cash,4.8,Loss,Medium Discount
TZ1691,2024-07-02,July,Q3,Smartphone,Mobile,Bangalore,5,9557,29485,15,47785,137842.38,90057.38,65.33,9,Critical,Loyal,Meera,Cash,4.6,Profitable,Medium Discount
TZ1692,2024-08-15,August,Q3,Desktop PC,Computing,Hyderabad,6,42915,36408,15,257490,153186.66,-104303.34,-68.09,37,Adequate,New,Amit,Cash,4.5,Loss,Medium Discount
TZ1693,2023-11-06,November,Q4,Bluetooth Speaker,Audio,Bangalore,7,6435,6633,5,45045,57342.28,12297.28,21.45,36,Adequate,Returning,Amit,EMI,4.3,Profitable,Low Discount
TZ1694,2024-11-18,November,Q4,Bluetooth Speaker,Audio,Delhi,15,1152,9957,5,17280,202898.77,185618.77,91.48,46,Adequate,Returning,Priya,UPI,3.9,Profitable,Low Discount
TZ1695,2024-10-15,October,Q4,Bluetooth Speaker,Audio,Hyderabad,14,7300,8606,0,102200,117471.9,15271.9,13,43,Adequate,New,Amit,UPI,3.7,Profitable,No Discount
TZ1696,2023-06-04,June,Q2,Air Conditioner,Appliances,Bangalore,4,51886,52883,5,207544,200955.4,-6588.6,-3.28,50,Adequate,New,Sneha,Debit Card,4.7,Loss,Low Discount
TZ1697,2024-10-23,October,Q4,Tablet,Computing,Bangalore,4,25299,22814,0,101196,118632.8,17436.8,14.7,19,Low,New,Rahul,Credit Card,4.7,Profitable,No Discount
TZ1698,2023-11-14,November,Q4,Headphones,Audio,Chennai,9,8645,8914,0,77805,88649.73,10844.73,12.23,22,Low,New,Amit,Credit Card,3.5,Profitable,No Discount
TZ1699,2023-10-12,October,Q4,Washing Machine,Appliances,Hyderabad,2,36112,21767,20,72224,33956.52,-38267.48,-112.7,60,Adequate,New,Rahul,Cash,3.3,Loss,Medium Discount
TZ1700,2023-11-02,November,Q4,Desktop PC,Computing,Chennai,6,30918,58010,5,185508,365375.99,179867.99,49.23,25,Adequate,New,Vikram,EMI,4.9,Profitable,Low Discount
TZ1701,2024-06-18,June,Q2,Washing Machine,Appliances,Hyderabad,5,23251,51535,5,116255,183593.44,67338.44,36.68,25,Adequate,Loyal,Rahul,Debit Card,4,Profitable,Low Discount
TZ1702,2024-08-21,August,Q3,Air Conditioner,Appliances,Chennai,2,52713,46287,10,105426,77901.02,-27524.98,-35.33,16,Low,New,Priya,Debit Card,4.2,Loss,Low Discount
TZ1703,2023-09-18,September,Q3,Refrigerator,Appliances,Mumbai,4,52961,47556,5,211844,216855.36,5011.36,2.31,30,Adequate,Loyal,Sneha,UPI,4.5,Profitable,Low Discount
TZ1704,2023-10-12,October,Q4,Tablet,Computing,Bangalore,8,24050,41914,10,192400,392315.04,199915.04,50.96,11,Low,Loyal,Vikram,Cash,4.8,Profitable,Low Discount
TZ1705,2024-11-09,November,Q4,Laptop,Computing,Delhi,5,71223,70211,10,356115,451807.79,95692.79,21.18,50,Adequate,Loyal,Amit,Cash,4.3,Profitable,Low Discount
TZ1706,2023-08-31,August,Q3,Headphones,Audio,Chennai,1,7938,6186,10,7938,5205.52,-2732.48,-52.49,15,Low,New,Amit,Credit Card,4.8,Loss,Low Discount
TZ1707,2023-06-14,June,Q2,Headphones,Audio,Bangalore,15,8156,14932,0,122340,223980,101640,45.38,27,Adequate,New,Sneha,UPI,4.6,Profitable,No Discount
TZ1708,2023-12-07,December,Q4,Air Conditioner,Appliances,Chennai,1,35508,49102,5,35508,51544.82,16036.82,31.11,32,Adequate,Returning,Vikram,EMI,4.6,Profitable,Low Discount
TZ1709,2024-04-09,April,Q2,Air Conditioner,Appliances,Mumbai,1,37041,73297,20,37041,70365.12,33324.12,47.36,60,Adequate,Loyal,Priya,Cash,3.4,Profitable,Medium Discount
TZ1710,2024-10-05,October,Q4,Smartwatch,Mobile,Bangalore,10,4347,5815,5,43470,71815.25,28345.25,39.47,9,Critical,Loyal,Meera,Credit Card,4.8,Profitable,Low Discount
TZ1711,2024-12-03,December,Q4,Monitor,Display,Bangalore,8,23675,14374,20,189400,119591.68,-69808.32,-58.37,72,Adequate,Loyal,Vikram,Debit Card,3.8,Loss,Medium Discount
TZ1712,2023-07-23,July,Q3,Desktop PC,Computing,Chennai,6,36920,57788,15,221520,275562.08,54042.08,19.61,46,Adequate,New,Rahul,Cash,4.9,Profitable,Medium Discount
